Edad,Ingresos_Anuales,Experiencia_Tecnológica,Estrategia_Marketing,Adopcion_Servicio_Nube,Interacciones_Redes_Sociales
59,1102.8314403571958,Baja,Marketing de Contenido,No,95.81644934960329
32,2524.1333341957356,Media,Publicidad en Eventos,No,59.0766949506591
38,2980.675672280658,Media,Publicidad en Línea,Sí,11.662738389061623
32,1966.9369068694227,Baja,Publicidad en Línea,Sí,4.020273760981896
22,2878.4963670800585,Alta,Marketing de Influencia,No,23.34805752277187
41,1967.7996257274824,Media,Publicidad en Línea,Sí,88.0299605166617
28,3605.3900193529776,Alta,Marketing de Contenido,Sí,10.83859297661245
29,3009.126684233961,Alta,Marketing de Influencia,No,19.601135565646
39,2057.8177134289726,Media,Publicidad en Eventos,Sí,29.466670893494364
20,1668.4890679336775,Baja,Publicidad en Eventos,No,81.45275935240973
29,1782.3346594545853,Alta,Marketing de Contenido,Sí,90.70602810846992
27,3256.3757029788185,Alta,Publicidad en Línea,Sí,43.63186769896949
48,1429.5199493333903,Media,Publicidad en Línea,No,8.066159868656475
58,831.667775337771,Media,Marketing de Influencia,No,92.27589931476358
49,438.2252542038468,Baja,Publicidad en Eventos,Sí,24.568125129585848
42,1123.1972343881998,Alta,Publicidad en Línea,No,7.066875427877861
26,3468.5899479115997,Baja,Marketing de Contenido,No,64.92991631600488
34,3953.328049365436,Alta,Publicidad en Línea,Sí,40.678258837134294
35,942.354408029426,Media,Marketing de Contenido,Sí,26.888636860016657
47,2805.2781228567187,Alta,Marketing de Influencia,Sí,3.7218934886181443
47,930.4317014613152,Baja,Publicidad en Línea,No,3.778051145992112
33,1487.4843644393816,Baja,Marketing de Influencia,Sí,43.020193306953146
25,2730.668887088328,Alta,Marketing de Influencia,Sí,39.60644272891856
42,1747.0924208817787,Media,Marketing de Contenido,Sí,17.353123491794697
28,2677.616382136443,Alta,Marketing de Contenido,Sí,99.42380924917138
26,1198.951799643967,Media,Publicidad en Eventos,Sí,38.72099148543084
58,3430.783149876178,Media,Marketing de Contenido,No,11.049513517235221
28,2280.2120876735135,Media,Publicidad en Línea,Sí,55.93763643443829
57,1960.1850752618395,Media,Publicidad en Eventos,Sí,55.42300236268186
53,3808.8415468898124,Media,Marketing de Contenido,Sí,30.21939956570333
40,1601.0167272907292,Media,Publicidad en Línea,Sí,92.45897531968534
18,3433.5105732938514,Alta,Publicidad en Línea,Sí,89.08490023644966
59,549.9858066037236,Media,Publicidad en Línea,Sí,49.869903988927675
35,2146.7590374840347,Media,Publicidad en Eventos,No,76.63619496360292
26,3568.4714861517123,Media,Publicidad en Eventos,Sí,19.445812963331566
40,3944.715027297514,Media,Publicidad en Eventos,Sí,42.332043493745545
29,3193.7971680403175,Baja,Publicidad en Línea,Sí,61.99697726639584
47,883.8037070903869,Baja,Publicidad en Línea,No,69.21516843082442
59,2672.6173479146314,Baja,Publicidad en Línea,No,50.34997451507854
50,1670.3458989287994,Alta,Publicidad en Eventos,Sí,11.405438792369981
37,1280.8965076944805,Baja,Publicidad en Eventos,Sí,0.11290312482625797
56,360.9156267092378,Alta,Marketing de Contenido,Sí,25.583320902574236
50,3082.58802342702,Alta,Marketing de Contenido,Sí,81.80615878125681
55,2392.504525574693,Baja,Marketing de Influencia,Sí,12.227543841556743
27,393.4600755551981,Baja,Publicidad en Línea,No,64.93602038607415
46,2210.6283611966464,Alta,Publicidad en Línea,Sí,77.94082661880464
36,2869.3396489752345,Baja,Publicidad en Eventos,No,27.223117801560768
39,2792.6584556924618,Alta,Marketing de Influencia,Sí,79.27744823591091
48,2495.4970927272448,Media,Publicidad en Eventos,Sí,94.22323768466198
51,675.4737452571605,Baja,Publicidad en Eventos,Sí,36.476956823945564
50,1094.845058726223,Media,Marketing de Influencia,Sí,43.59688733535712
25,3617.830954498879,Media,Marketing de Contenido,Sí,34.993807380484995
56,440.32363182729864,Alta,Marketing de Influencia,Sí,83.34012813452122
53,3295.851130184288,Media,Marketing de Influencia,Sí,76.49254479432744
42,1486.3842860551983,Baja,Publicidad en Línea,Sí,14.545950837606213
19,1533.47090389636,Baja,Marketing de Contenido,Sí,17.669488995535275
36,2283.6279796608333,Alta,Publicidad en Eventos,Sí,47.43313327472308
18,2424.480246138067,Media,Publicidad en Eventos,Sí,33.419158858818335
38,1795.450261200346,Baja,Marketing de Contenido,Sí,35.48038355496745
18,2491.7253199039483,Media,Marketing de Influencia,Sí,19.75516606178488
26,3974.488884124667,Alta,Publicidad en Línea,Sí,44.596564053585794
32,1617.5119463608555,Media,Marketing de Contenido,No,82.40403852021161
56,2301.200453564556,Alta,Publicidad en Línea,Sí,46.94304041276078
36,1886.8104757145431,Media,Marketing de Influencia,Sí,33.97193593040464
20,2924.7605887045906,Baja,Marketing de Influencia,Sí,4.651060532446705
21,1343.3941943646594,Alta,Marketing de Contenido,Sí,23.860991034252656
36,3229.5574887797006,Media,Publicidad en Eventos,Sí,73.8229230706905
25,3184.413447742414,Alta,Publicidad en Eventos,Sí,6.462095226949726
24,3558.326184832782,Media,Publicidad en Eventos,Sí,38.17414183827951
18,2008.5252266878442,Media,Publicidad en Línea,Sí,84.43450410794672
26,637.671894787524,Alta,Publicidad en Línea,Sí,59.98463496407545
46,2907.7588132343767,Alta,Marketing de Contenido,Sí,27.15641728976699
34,3988.7231683394443,Baja,Publicidad en Línea,No,34.82668919212835
49,3463.6954498797495,Media,Marketing de Contenido,Sí,90.4584698813295
59,994.5431880997063,Media,Publicidad en Línea,No,43.180193288850866
45,1740.7396413349247,Baja,Marketing de Contenido,Sí,80.9411431702865
27,3751.064014741262,Alta,Publicidad en Línea,No,39.75524662324993
54,1531.2353870883503,Alta,Marketing de Influencia,No,80.91297741677407
57,1763.488295278374,Baja,Publicidad en Línea,Sí,3.060423865224271
57,3422.8647134037687,Baja,Marketing de Contenido,Sí,81.12144470630027
25,856.634476824358,Alta,Publicidad en Línea,Sí,44.67903718276901
50,1433.3447758742054,Media,Marketing de Influencia,Sí,53.992505502878295
32,649.9098615185665,Media,Marketing de Contenido,Sí,26.342033182877746
32,1600.4668044929938,Alta,Publicidad en Línea,No,40.449636697893055
53,336.257207861322,Alta,Marketing de Contenido,Sí,12.760225159291727
49,2120.1542915490395,Baja,Marketing de Influencia,No,76.10731882986383
30,3916.8811967451247,Media,Marketing de Contenido,Sí,31.57658324096412
28,3821.190856781021,Baja,Marketing de Influencia,Sí,77.15854478995251
54,2035.5220476480563,Media,Publicidad en Eventos,Sí,50.74169038915273
32,2927.0847502752536,Media,Marketing de Contenido,Sí,34.782388626302364
23,1832.834663604576,Media,Marketing de Contenido,Sí,40.178762244106295
33,2986.998685572675,Media,Publicidad en Eventos,Sí,72.47919485352857
31,704.5515000421099,Alta,Publicidad en Línea,No,43.76734245050508
38,1067.4283791353196,Media,Marketing de Contenido,Sí,49.673750651258885
58,891.908689256151,Alta,Marketing de Contenido,No,33.59065705104777
34,1975.610618232271,Baja,Marketing de Contenido,Sí,56.30994867789567
34,3406.3416992244192,Alta,Publicidad en Línea,No,39.015022793699714
45,387.9275620224243,Alta,Publicidad en Línea,No,62.837202639595006
44,3250.2363344861633,Alta,Marketing de Contenido,No,16.24708193681885
38,858.4378139241375,Media,Marketing de Influencia,Sí,50.56793335587688
59,3484.725668348104,Baja,Marketing de Contenido,Sí,55.373272412661265
48,3275.9898056946868,Baja,Marketing de Contenido,No,98.3449224702851
51,3991.7785130032416,Baja,Marketing de Influencia,No,83.96704933522417
26,2726.9785943723928,Alta,Marketing de Influencia,Sí,59.30544780438307
26,1000.4529528328142,Alta,Marketing de Influencia,Sí,0.8347486009242511
45,1628.5256155003249,Alta,Marketing de Influencia,Sí,49.242235820642556
47,1700.749499078553,Media,Marketing de Influencia,Sí,0.2078458001753658
21,2237.577050459786,Baja,Publicidad en Línea,Sí,42.17336635091804
55,2156.854405616329,Alta,Publicidad en Línea,Sí,32.463603536075325
30,3381.028451353162,Alta,Publicidad en Eventos,Sí,6.6604124981476165
20,1864.4283834895414,Alta,Marketing de Contenido,Sí,55.87606415979973
30,3625.342887557201,Media,Publicidad en Eventos,Sí,72.84169650404736
46,3040.4313723044042,Baja,Publicidad en Línea,Sí,5.807466574979325
33,1530.9297899041162,Baja,Marketing de Influencia,No,0.23347999239019535
26,2168.3787795988806,Alta,Publicidad en Eventos,Sí,86.10835907787933
48,3839.2345173392446,Alta,Publicidad en Eventos,Sí,52.175601931581475
44,3136.815840487213,Media,Publicidad en Línea,No,74.96991978831025
48,1782.8992266185323,Baja,Publicidad en Línea,No,41.81072422088583
55,1814.643350617175,Alta,Publicidad en Eventos,No,30.64640007325504
58,3012.835504783601,Media,Marketing de Contenido,No,93.2988228823432
18,1313.0776506404427,Baja,Marketing de Influencia,No,5.510959893113821
34,814.8965317896627,Media,Marketing de Contenido,Sí,88.51042004284372
34,1953.8807550539555,Alta,Publicidad en Línea,Sí,60.76999197396143
39,965.91239628133,Baja,Publicidad en Eventos,Sí,77.54627528545215
23,1349.5169259807462,Alta,Publicidad en Línea,Sí,59.15786865079533
32,2237.5380788998345,Baja,Marketing de Contenido,Sí,99.8556922057331
29,3189.2776907467696,Media,Marketing de Influencia,Sí,38.22555389700161
25,1357.703758751407,Media,Marketing de Influencia,No,60.73269410409885
47,1611.0513874871626,Alta,Marketing de Contenido,Sí,8.623848206192363
57,2172.694762051851,Alta,Publicidad en Línea,Sí,41.64019901928049
26,3592.3593122402576,Media,Publicidad en Eventos,Sí,47.786494826700675
57,2485.167400807591,Media,Marketing de Contenido,Sí,62.78254424417435
33,2902.973087133266,Media,Marketing de Influencia,No,20.82616389722731
52,3011.1699130299353,Media,Marketing de Influencia,No,33.31685684032363
35,1033.737176613617,Media,Marketing de Influencia,Sí,94.52111225132836
28,1046.8448641573111,Baja,Marketing de Contenido,Sí,54.34791557653359
24,526.0270714138359,Alta,Marketing de Contenido,No,93.73281218944135
57,3140.3197246007203,Media,Marketing de Contenido,Sí,50.19492256546373
59,3491.711897264155,Media,Publicidad en Eventos,Sí,27.858844782412007
28,1558.6466202912775,Alta,Marketing de Influencia,Sí,51.858798438301854
33,1459.3639951837465,Alta,Marketing de Contenido,Sí,75.44159769917303
33,1086.3508894258384,Baja,Publicidad en Eventos,Sí,38.91650242102156
37,1045.2512212688812,Alta,Marketing de Influencia,Sí,66.81497053286655
46,3438.764129314596,Media,Marketing de Contenido,No,88.64643483815982
21,2361.9765364321674,Baja,Publicidad en Eventos,Sí,92.43129900368237
59,1173.5054246903437,Baja,Marketing de Influencia,Sí,6.318399578267931
40,3249.391122836129,Media,Marketing de Influencia,No,51.06664059402095
45,3657.4372359096988,Media,Marketing de Contenido,Sí,99.07420931065698
27,1456.2068801901096,Baja,Marketing de Contenido,Sí,49.19222224498318
43,3146.5620924368372,Alta,Marketing de Contenido,Sí,1.9781679809018127
35,3674.6997691519846,Media,Publicidad en Línea,Sí,69.4997137975146
55,3338.3578781001625,Alta,Publicidad en Eventos,Sí,88.0909677424594
22,597.0412595329672,Alta,Marketing de Contenido,Sí,18.568110081541434
37,1258.635370130941,Media,Publicidad en Eventos,Sí,74.15335578618127
22,3682.8546437553405,Baja,Marketing de Influencia,No,9.325459388661494
59,745.7635525483125,Media,Marketing de Contenido,Sí,58.0196409160874
34,3678.3327638928135,Media,Marketing de Contenido,No,81.26158426356032
35,2207.9934412537077,Baja,Publicidad en Línea,Sí,62.258949473216084
18,3598.396476484663,Media,Publicidad en Eventos,No,43.50342604169117
49,990.619358399544,Alta,Marketing de Contenido,Sí,67.24186810535325
59,3615.047419552619,Baja,Publicidad en Línea,No,53.25599536772218
49,335.7436931119421,Alta,Marketing de Contenido,Sí,90.99221620277473
22,721.5972521726809,Alta,Marketing de Contenido,Sí,39.21186789491921
55,3012.8660694864648,Alta,Publicidad en Línea,No,83.69432757525077
46,3797.3803781504553,Baja,Marketing de Contenido,Sí,25.923419849621144
36,1102.7722691715035,Alta,Publicidad en Eventos,Sí,60.73763677450871
49,3107.2094518761046,Alta,Publicidad en Línea,Sí,17.74469100903876
34,896.9177923926479,Alta,Publicidad en Línea,No,64.3001866233568
24,1627.0254566244844,Media,Marketing de Influencia,No,42.081119639258056
38,1437.2577355336118,Alta,Publicidad en Línea,Sí,17.314213522055354
52,3529.8364565718084,Baja,Publicidad en Línea,No,67.76470441749926
58,3179.9215054547635,Alta,Publicidad en Línea,Sí,10.122562011912562
32,1779.5423136678721,Baja,Marketing de Contenido,Sí,99.79444774791469
43,623.2557354463266,Alta,Marketing de Contenido,Sí,63.66210732705916
56,3939.6256413008527,Alta,Marketing de Contenido,Sí,62.240778287518374
41,3695.412962121526,Baja,Marketing de Influencia,No,33.80840728939229
40,1669.1895509492629,Baja,Marketing de Influencia,No,7.703742129013569
40,2640.0366940488243,Baja,Marketing de Influencia,Sí,22.985495516215938
50,765.0132451359418,Media,Publicidad en Eventos,Sí,85.53399453087648
39,2160.0402830214243,Baja,Publicidad en Eventos,No,49.417677845241094
28,1522.8178644741145,Baja,Publicidad en Línea,Sí,84.21141186796146
42,2798.1553157944486,Media,Publicidad en Eventos,No,28.547070460506664
28,1586.5673939487478,Baja,Marketing de Influencia,Sí,14.902550464090691
59,459.3919358577498,Baja,Publicidad en Eventos,Sí,0.201014575821179
26,1443.6447857086428,Baja,Marketing de Influencia,Sí,98.24961042457772
45,705.6465248960177,Baja,Publicidad en Línea,No,93.19501094721778
57,3914.0949679174278,Media,Marketing de Contenido,Sí,61.0436040274834
46,3250.815550018465,Baja,Marketing de Contenido,No,29.83401521952368
32,3840.435145327994,Baja,Marketing de Influencia,No,31.100694842209585
48,2038.933567525392,Media,Marketing de Influencia,Sí,79.9041827659692
49,2021.3547002073933,Alta,Marketing de Contenido,Sí,64.11666710521585
18,1273.2687790022164,Media,Publicidad en Eventos,Sí,48.76023410107587
18,948.484684633525,Media,Marketing de Contenido,Sí,88.52559171195202
29,934.8427568051295,Alta,Marketing de Contenido,No,32.96054661774147
55,1838.868551449949,Alta,Marketing de Influencia,Sí,11.566258982201848
18,2996.3281348605356,Alta,Publicidad en Línea,Sí,19.289724875102465
52,2802.746594508283,Baja,Publicidad en Eventos,Sí,49.04920792900528
36,3382.611932346573,Baja,Publicidad en Línea,Sí,58.67023724623246
50,3339.553130936055,Media,Marketing de Influencia,Sí,70.90582189303821
56,1009.254258226714,Baja,Marketing de Influencia,Sí,90.84910443071513
49,3887.8852516262136,Baja,Marketing de Influencia,Sí,38.33299431375319
29,2520.609165970064,Alta,Publicidad en Línea,Sí,72.3286288862712
41,3270.4440990234593,Alta,Marketing de Influencia,Sí,47.85026310558143
36,1535.0280030018769,Baja,Publicidad en Eventos,No,95.99352059033211
45,1418.7344198839955,Alta,Publicidad en Línea,Sí,19.513037463040817
51,589.6067488492318,Baja,Marketing de Influencia,Sí,81.85746653348068
27,1984.1504500898877,Baja,Marketing de Influencia,Sí,16.681968453407304
23,3409.3462023692487,Alta,Marketing de Contenido,No,53.253407881834015
22,2821.188539996522,Alta,Publicidad en Eventos,Sí,97.12765017731273
21,3921.642967919695,Alta,Publicidad en Eventos,Sí,37.5640644222966
29,3839.6975532033143,Baja,Marketing de Contenido,Sí,78.7436763701186
30,1839.6959471261948,Media,Publicidad en Línea,No,33.60262295523122
27,1881.8180266856884,Baja,Marketing de Contenido,No,73.01609293485926
29,2961.3809801174434,Media,Marketing de Influencia,Sí,79.31769329693738
31,874.6944461093177,Baja,Publicidad en Línea,Sí,97.84695478144391
55,3516.401543953868,Media,Publicidad en Eventos,Sí,72.4286267632532
55,3814.6914905113263,Alta,Marketing de Influencia,No,68.54348600872441
38,2759.8088067329154,Media,Publicidad en Línea,Sí,85.97596105178592
27,711.6054844180021,Alta,Marketing de Influencia,Sí,36.05604235296374
55,1299.1394959518493,Baja,Marketing de Influencia,No,71.48052247348868
55,1675.3798289762942,Baja,Marketing de Influencia,Sí,70.78936090248379
43,3428.6035207442774,Alta,Marketing de Influencia,Sí,54.85226128574995
21,1656.1523964286084,Media,Marketing de Influencia,Sí,63.305921263223816
37,2684.148519422322,Baja,Marketing de Contenido,Sí,72.79746439214463
32,3636.5516848380557,Media,Publicidad en Línea,Sí,88.3002757984513
43,2861.824119768299,Alta,Publicidad en Eventos,No,93.79766431587129
20,862.8917751264094,Baja,Marketing de Influencia,No,53.89240658445102
28,2819.063030560492,Media,Publicidad en Línea,No,67.95739132830383
25,1626.0458109047127,Baja,Publicidad en Línea,Sí,52.0285143635391
22,1292.606417715217,Media,Marketing de Influencia,No,68.88824419934608
24,3573.48070041132,Alta,Marketing de Influencia,No,33.15660318589867
22,317.47261197315066,Media,Marketing de Influencia,No,26.959508446557866
58,2869.8989112248196,Baja,Marketing de Contenido,Sí,34.348858079273725
50,2744.2190636421706,Media,Marketing de Contenido,No,22.82788567481443
42,2739.4743565613744,Baja,Publicidad en Eventos,Sí,35.37549329259928
33,1978.520845796392,Media,Marketing de Influencia,No,32.101477566195726
40,3655.2711602258414,Alta,Marketing de Influencia,Sí,84.6637669744068
53,1764.9184985276986,Media,Marketing de Influencia,Sí,64.24614090622175
33,322.48827029005463,Baja,Publicidad en Eventos,Sí,5.668837620176714
40,2098.41098049886,Baja,Marketing de Influencia,Sí,61.84609310613176
28,2939.826625907665,Alta,Publicidad en Línea,Sí,83.81485460615103
54,2737.557527679491,Baja,Marketing de Contenido,Sí,2.587029754739123
36,2162.5524522690184,Baja,Publicidad en Eventos,Sí,47.286038483057645
18,3484.6346733629784,Alta,Publicidad en Eventos,Sí,45.00614216217107
23,3449.504578852427,Media,Marketing de Influencia,No,98.99482502697052
22,3312.9228285815184,Baja,Publicidad en Línea,Sí,82.60871283506286
58,1955.1868876551257,Alta,Marketing de Influencia,Sí,28.235385705249506
30,2646.2913962148773,Media,Publicidad en Línea,Sí,2.3849163164403553
23,3289.5468804459165,Baja,Publicidad en Eventos,Sí,35.80783268874392
27,559.2001753349407,Alta,Publicidad en Línea,Sí,6.495188438137323
46,647.6619859715131,Alta,Publicidad en Línea,No,59.38905596741763
19,2026.173955909723,Media,Marketing de Contenido,No,88.68310880069353
48,405.7751172132927,Alta,Publicidad en Eventos,Sí,23.048779549776366
41,1937.7928064569314,Alta,Publicidad en Eventos,Sí,16.959203269504684
34,1117.1046925033945,Alta,Marketing de Influencia,Sí,33.39552641462039
33,2872.4952582910923,Media,Marketing de Influencia,No,5.968974875347566
56,2376.3180686732967,Media,Marketing de Influencia,Sí,78.72024938572638
20,2806.3443862105696,Alta,Marketing de Influencia,Sí,99.15763994678817
49,1722.0371833636714,Media,Publicidad en Eventos,Sí,58.86139734858159
45,1322.8942772420833,Alta,Marketing de Influencia,No,6.0143726481862725
52,1305.598092523862,Media,Marketing de Contenido,No,68.49936484685455
50,1827.0500972646175,Alta,Publicidad en Línea,No,77.45153336577914
36,1680.0765147222432,Baja,Marketing de Influencia,Sí,26.250325136052112
30,3057.230559694249,Media,Marketing de Contenido,Sí,34.771762568354525
45,1012.2534792813365,Baja,Marketing de Influencia,Sí,13.38018898447303
39,1602.3978047934795,Alta,Publicidad en Línea,Sí,67.41672792752456
43,378.83918074080697,Baja,Marketing de Influencia,Sí,0.7133830113275508
45,2599.3365099349594,Alta,Marketing de Influencia,Sí,22.241944925225443
58,3816.2971917247987,Alta,Publicidad en Eventos,Sí,74.83364743187231
24,3179.4425287519553,Baja,Marketing de Influencia,Sí,82.20778293668148
59,3830.243104907164,Baja,Publicidad en Línea,Sí,99.61816441494004
24,2418.458123010247,Baja,Marketing de Contenido,Sí,86.04942264620739
55,308.44629030176685,Baja,Marketing de Influencia,Sí,14.286107491264977
21,719.9943437600884,Baja,Marketing de Contenido,Sí,92.07109961300746
37,1345.0134856375166,Media,Publicidad en Línea,Sí,55.84823638997515
40,662.3286253827382,Media,Marketing de Influencia,No,16.75745130486056
19,1834.497660264515,Media,Marketing de Influencia,Sí,7.513474326967384
40,2027.6359817561022,Baja,Publicidad en Eventos,Sí,19.763865514282408
52,1076.821649980692,Baja,Publicidad en Línea,No,43.70830558694204
52,2063.54595776343,Alta,Publicidad en Línea,Sí,85.99176614738218
36,1527.7214262314003,Media,Marketing de Influencia,Sí,51.88168303907928
21,3923.6163438987614,Media,Publicidad en Eventos,Sí,30.639163820670067
20,3938.7269746490833,Baja,Publicidad en Línea,Sí,81.53353874686557
51,3313.882048813988,Alta,Marketing de Influencia,No,67.21100144382164
18,2427.9527221719422,Baja,Marketing de Contenido,Sí,99.45937679781456
35,3554.4872605966984,Baja,Marketing de Influencia,Sí,65.77539406966007
54,3396.128033405305,Baja,Publicidad en Línea,No,87.13500317844274
41,3655.920235602924,Alta,Marketing de Influencia,Sí,47.969924045609346
19,459.49962782276845,Alta,Publicidad en Eventos,Sí,72.2584981512301
19,2968.925809056699,Baja,Publicidad en Línea,Sí,75.33264391204465
19,1009.2754560832736,Media,Marketing de Contenido,Sí,11.89230234225117
38,3468.2823654723034,Baja,Publicidad en Línea,Sí,16.39151820639897
30,2684.8860529038866,Media,Marketing de Contenido,No,52.88019421680087
28,1435.312453071173,Baja,Marketing de Contenido,Sí,87.04901699436307
49,882.2375876562106,Media,Marketing de Influencia,Sí,59.884305232642475
56,2517.7788121074896,Baja,Marketing de Contenido,Sí,88.24474066911881
23,403.17468786664074,Baja,Publicidad en Línea,No,72.90688142405129
39,3228.724730450502,Alta,Publicidad en Línea,No,46.522330643559286
44,1489.898774393434,Baja,Publicidad en Eventos,No,42.74640758786094
55,3159.385449765439,Baja,Marketing de Influencia,Sí,4.331762637315939
26,611.8504560958718,Baja,Marketing de Contenido,Sí,43.372795292929254
26,3986.7062505428794,Alta,Publicidad en Eventos,Sí,97.80656524975086
46,2939.245879800335,Baja,Publicidad en Línea,No,24.80272302005505
55,3257.8170179438534,Media,Publicidad en Eventos,Sí,28.94819442581642
32,3537.1122316274814,Baja,Publicidad en Eventos,No,81.04758511870105
35,1998.1230238819217,Baja,Publicidad en Eventos,Sí,68.56299857973161
50,1461.8035482956566,Alta,Marketing de Influencia,No,88.91261854949913
42,2385.492677122798,Baja,Marketing de Contenido,No,49.50773648316583
24,775.7756874771444,Baja,Marketing de Contenido,Sí,48.83282555996681
33,3498.1935763988226,Media,Marketing de Contenido,Sí,47.41808701113017
59,488.5072073409,Baja,Marketing de Contenido,No,89.94251634245705
54,377.3995812206487,Media,Publicidad en Eventos,No,88.24356907307798
33,2547.6308835010086,Baja,Publicidad en Línea,Sí,20.526552966179334
46,2306.4353454539714,Media,Publicidad en Eventos,Sí,89.00626051688255
43,3972.251478574635,Baja,Publicidad en Línea,Sí,58.72020867398101
32,3388.2547586113446,Media,Marketing de Contenido,No,75.39211905511213
40,2286.9680021028257,Media,Marketing de Influencia,No,69.89612815426884
20,3588.6246855518593,Baja,Publicidad en Línea,No,70.55564044888371
44,489.6409295485164,Alta,Publicidad en Línea,No,88.62172656921621
35,2294.333082587241,Baja,Publicidad en Línea,No,20.36985119305531
36,1788.6300491781813,Media,Publicidad en Eventos,No,60.23600689566136
42,464.3208559180674,Baja,Marketing de Influencia,Sí,10.13258289521055
26,822.639985148291,Media,Publicidad en Eventos,Sí,67.59910694099501
40,361.20980392961945,Baja,Marketing de Contenido,Sí,62.99071514394748
43,2236.740841696299,Alta,Marketing de Contenido,Sí,31.768409491071647
27,459.5229185964813,Baja,Marketing de Influencia,Sí,19.71104857011894
33,1931.265794547833,Baja,Publicidad en Línea,Sí,43.284437507931436
49,2628.524670690818,Alta,Marketing de Contenido,No,30.250035025158052
44,3833.7083328708063,Media,Publicidad en Eventos,Sí,55.001842229305566
33,496.59685953854273,Alta,Marketing de Contenido,No,74.14987541736637
22,1990.2196390866818,Media,Publicidad en Eventos,Sí,27.391415925395314
28,3423.438590921294,Alta,Marketing de Influencia,Sí,31.03273663384416
38,3962.2082411715674,Alta,Publicidad en Línea,Sí,39.132632385326595
23,593.241062431129,Baja,Publicidad en Eventos,Sí,21.09643418956312
44,621.5245148595927,Baja,Marketing de Contenido,Sí,6.621890663180374
47,3786.1925726568797,Media,Publicidad en Línea,Sí,58.31120303540466
25,3941.9640448346277,Baja,Marketing de Influencia,Sí,85.98971174561105
21,1009.4356440230787,Media,Marketing de Influencia,Sí,31.5832646093021
43,568.4222744676035,Alta,Publicidad en Eventos,Sí,13.51854999568447
19,1207.7850316527436,Baja,Marketing de Influencia,No,4.1523889476625335
46,1955.7451930497953,Alta,Publicidad en Eventos,Sí,99.29698130884897
33,3006.389734608547,Alta,Publicidad en Eventos,Sí,89.06759805347535
25,2885.029414127447,Alta,Marketing de Influencia,Sí,47.095599488823105
56,2768.001659750965,Media,Marketing de Influencia,No,77.59207492670343
25,3786.8801601027126,Media,Publicidad en Línea,Sí,22.253079432151956
51,434.6387430509574,Baja,Marketing de Contenido,No,80.195150269788
24,2537.7464109109346,Baja,Publicidad en Línea,Sí,24.583902206807295
36,879.4306775279292,Media,Publicidad en Eventos,No,48.74706295247787
52,3291.9874638672054,Media,Marketing de Contenido,Sí,15.754482650808054
55,3475.1566295667812,Alta,Marketing de Influencia,Sí,26.304094617682217
55,2623.7218267752883,Baja,Marketing de Influencia,Sí,38.83258818420675
53,657.1882405621927,Media,Marketing de Contenido,Sí,4.870400560674559
58,850.6772347922947,Baja,Publicidad en Eventos,Sí,16.04795283553767
35,2090.014639472939,Alta,Publicidad en Eventos,Sí,54.29486058811411
40,3715.570100442539,Baja,Marketing de Influencia,No,63.84871279767751
54,1005.3520281675161,Media,Marketing de Influencia,Sí,68.88383886149423
36,3617.466864442747,Media,Publicidad en Línea,Sí,66.47352998914862
27,3949.203929795147,Alta,Publicidad en Línea,No,74.5276370879141
23,367.33916674453616,Baja,Marketing de Contenido,Sí,14.399966597661408
25,808.7534468494509,Media,Marketing de Contenido,Sí,44.517949761999766
40,1232.1999811350074,Baja,Marketing de Influencia,Sí,53.95412803962875
35,1041.02421436331,Media,Marketing de Influencia,Sí,97.70612763482828
58,2899.744067885551,Alta,Marketing de Contenido,Sí,28.070581812759755
35,2388.3168359514143,Alta,Publicidad en Eventos,Sí,77.80991065046551
46,947.2536536734674,Alta,Marketing de Influencia,No,49.08675838544012
42,2088.987529911488,Media,Publicidad en Línea,Sí,79.92085953118998
50,2048.8981432514624,Alta,Publicidad en Eventos,Sí,36.19706167189406
53,478.9806103760179,Baja,Marketing de Contenido,Sí,90.70819167315551
46,2998.769359237983,Media,Marketing de Contenido,No,8.2451084554085
43,767.1639249562368,Baja,Marketing de Contenido,Sí,22.13873056082405
47,872.8337937401226,Media,Marketing de Contenido,Sí,15.528956876203937
46,1916.593771983903,Baja,Marketing de Influencia,Sí,3.7740753463089027
41,2661.0197881548415,Media,Marketing de Contenido,Sí,40.513444472926864
27,3087.622429988089,Media,Publicidad en Línea,Sí,76.59925093680904
27,3989.630321930023,Media,Marketing de Influencia,Sí,18.657963887875017
28,2104.8446157730277,Media,Publicidad en Eventos,Sí,46.97461055736157
39,3946.147357040668,Alta,Marketing de Influencia,Sí,86.49231238282862
40,2481.6568228833985,Media,Marketing de Influencia,Sí,37.621604957718326
45,2797.7432928399926,Alta,Marketing de Contenido,Sí,32.34750370634368
22,1613.851882312697,Baja,Marketing de Influencia,Sí,0.6503676362093813
57,1505.8395157127022,Baja,Publicidad en Eventos,Sí,57.79776600687255
30,2588.2792891436866,Alta,Publicidad en Línea,Sí,39.974411416375
19,3435.4887817619738,Media,Publicidad en Línea,Sí,40.7533355422685
30,3599.3903089453925,Baja,Publicidad en Línea,Sí,94.42349186640635
38,2511.6886621422345,Alta,Marketing de Contenido,Sí,24.50490328177142
31,1616.1789716517812,Baja,Marketing de Influencia,Sí,50.51736565366842
44,1410.9416807148095,Alta,Publicidad en Eventos,Sí,76.66401449946602
19,502.064729605237,Media,Publicidad en Línea,Sí,59.112525854497086
